GROWER,FARM_NAME,FIELD_ID,SAMP_DATE,SAMP_ID,X,Y,PH,BPH,OM,P_M3,P_BRAY,P_OLSEN,K,ZN,S,CEC,CA,MG,NA,H_SAT,K_SAT,MG_SAT,CA_SAT,NA_SAT,FE,CU,B,MN,NO3_N
ISU RESEARCH FARMS,BRUNER,F1-390827,11-16-2024,1,-93.731521000000001,42.013787999999998,7.600000000000000,7.400000000000000,4.300000000000000,17.000000000000000, , ,109.000000000000000, ,5.000000000000000,34.600000000000001,6366.000000000000000,298.000000000000000, ,0.000000000000000,0.800000000000000,7.100000000000000,92.099999999999994, , , , , , 
ISU RESEARCH FARMS,BRUNER,F1-390827,11-16-2024,2,-93.731521000000001,42.014586000000001,6.100000000000000,6.900000000000000,3.400000000000000,13.000000000000000, , ,113.000000000000000, ,3.000000000000000,21.000000000000000,3449.000000000000000,304.000000000000000, ,4.800000000000000,1.400000000000000,11.900000000000000,82.000000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,F1-390827,11-16-2024,3,-93.731521000000001,42.015385000000002,6.000000000000000,6.800000000000000,2.500000000000000,8.000000000000000, , ,96.000000000000000, ,3.000000000000000,15.300000000000001,2225.000000000000000,236.000000000000000, ,13.100000000000000,1.600000000000000,12.600000000000000,72.700000000000003, , , , , , 
ISU RESEARCH FARMS,BRUNER,F1-390827,11-16-2024,4,-93.730867000000003,42.015360000000001,6.000000000000000,6.600000000000000,2.800000000000000,21.000000000000000, , ,145.000000000000000, ,2.000000000000000,25.899999999999999,3622.000000000000000,417.000000000000000, ,15.400000000000000,1.400000000000000,13.199999999999999,69.900000000000006, , , , , , 
ISU RESEARCH FARMS,BRUNER,F1-390827,11-16-2024,5,-93.730931999999996,42.014586000000001,6.000000000000000,6.800000000000000,2.500000000000000,9.000000000000000, , ,128.000000000000000, ,5.000000000000000,17.199999999999999,2522.000000000000000,276.000000000000000, ,11.600000000000000,1.900000000000000,13.199999999999999,73.299999999999997, , , , , , 
ISU RESEARCH FARMS,BRUNER,F2-390830,11-20-2024,1,-93.730271000000002,42.015315999999999,7.500000000000000,7.300000000000000,5.400000000000000,42.000000000000000, , ,188.000000000000000, ,7.000000000000000,36.299999999999997,6690.000000000000000,286.000000000000000, ,0.000000000000000,1.300000000000000,6.500000000000000,92.200000000000003, , , , , , 
ISU RESEARCH FARMS,BRUNER,F2-390830,11-20-2024,2,-93.730271000000002,42.014336999999998,5.900000000000000,6.700000000000000,3.400000000000000,15.000000000000000, , ,102.000000000000000, ,5.000000000000000,18.399999999999999,2596.000000000000000,266.000000000000000, ,16.300000000000001,1.400000000000000,11.800000000000001,70.500000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,F2-390830,11-20-2024,3,-93.729718000000005,42.014336999999998,6.500000000000000,7.000000000000000,2.400000000000000,11.000000000000000, , ,98.000000000000000, ,3.000000000000000,13.699999999999999,2237.000000000000000,272.000000000000000, ,0.000000000000000,1.800000000000000,16.300000000000001,81.799999999999997, , , , , , 
ISU RESEARCH FARMS,BRUNER,F2-390830,11-20-2024,4,-93.729718000000005,42.015315999999999,5.900000000000000,6.700000000000000,3.500000000000000,17.000000000000000, , ,141.000000000000000, ,11.000000000000000,22.000000000000000,3066.000000000000000,404.000000000000000, ,13.600000000000000,1.600000000000000,15.100000000000000,69.700000000000003, , , , , , 
ISU RESEARCH FARMS,BRUNER,F3-375025,09-05-2024,1,-93.731190999999995,42.012847000000001,6.400000000000000,6.900000000000000,3.900000000000000,22.000000000000000,0,0,145.000000000000000,0,2.000000000000000,24.100000000000001,3700.000000000000000,521.000000000000000,0,4.100000000000000,1.500000000000000,17.699999999999999,76.599999999999994,0,0,0,0,0,0
ISU RESEARCH FARMS,BRUNER,F3-375025,09-05-2024,2,-93.730035000000001,42.012847000000001,7.900000000000000,7.400000000000000,4.900000000000000,39.000000000000000,0,0,167.000000000000000,0,4.000000000000000,44.500000000000000,8267.000000000000000,332.000000000000000,0,0.000000000000000,1.000000000000000,6.100000000000000,92.900000000000006,0,0,0,0,0,0
ISU RESEARCH FARMS,BRUNER,G-390832,11-16-2024,1,-93.733748000000006,42.010429999999999,7.500000000000000,7.300000000000000,5.400000000000000,29.000000000000000, , ,139.000000000000000, ,5.000000000000000,49.200000000000003,9150.000000000000000,375.000000000000000, ,0.000000000000000,0.700000000000000,6.300000000000000,93.000000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,G-390832,11-16-2024,2,-93.734881000000001,42.010429999999999,7.700000000000000,7.400000000000000,5.600000000000000,46.000000000000000, , ,165.000000000000000, ,3.000000000000000,55.500000000000000,10100.000000000000000,558.000000000000000, ,0.000000000000000,0.800000000000000,8.199999999999999,91.000000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,G-390832,11-16-2024,3,-93.734881000000001,42.009945999999999,7.800000000000000,7.400000000000000,5.300000000000000,31.000000000000000, , ,130.000000000000000, ,3.000000000000000,131.000000000000000,24720.000000000000000,826.000000000000000, ,0.000000000000000,0.300000000000000,5.200000000000000,94.599999999999994, , , , , , 
ISU RESEARCH FARMS,BRUNER,G-390832,11-16-2024,4,-93.733748000000006,42.009945999999999,7.800000000000000,7.400000000000000,5.100000000000000,33.000000000000000, , ,132.000000000000000, ,4.000000000000000,69.299999999999997,13060.000000000000000,448.000000000000000, ,0.000000000000000,0.500000000000000,5.300000000000000,94.200000000000003, , , , , , 
ISU RESEARCH FARMS,BRUNER,H-390833,11-16-2024,1,-93.733771000000004,42.009466000000003,7.800000000000000,7.400000000000000,3.000000000000000,14.000000000000000, , ,108.000000000000000, ,4.000000000000000,27.399999999999999,4967.000000000000000,283.000000000000000, ,0.000000000000000,1.000000000000000,8.500000000000000,90.500000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,H-390833,11-16-2024,2,-93.733771000000004,42.009064000000002,7.200000000000000,7.200000000000000,4.100000000000000,22.000000000000000, , ,121.000000000000000, ,2.000000000000000,24.100000000000001,3947.000000000000000,494.000000000000000, ,0.000000000000000,1.300000000000000,16.800000000000001,81.900000000000006, , , , , , 
ISU RESEARCH FARMS,BRUNER,H-390833,11-16-2024,3,-93.734868000000006,42.009064000000002,7.600000000000000,7.400000000000000,4.000000000000000,19.000000000000000, , ,129.000000000000000, ,2.000000000000000,33.899999999999999,5904.000000000000000,499.000000000000000, ,0.000000000000000,1.000000000000000,12.100000000000000,87.000000000000000, , , , , , 
ISU RESEARCH FARMS,BRUNER,H-390833,11-16-2024,4,-93.734868000000006,42.009466000000003,7.700000000000000,7.400000000000000,5.900000000000000,45.000000000000000, , ,158.000000000000000, ,2.000000000000000,43.600000000000001,7718.000000000000000,566.000000000000000, ,0.000000000000000,0.900000000000000,10.600000000000000,88.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,1,-93.787216000000001,42.012697000000003,5.600000000000000,6.300000000000000,4.500000000000000,14.000000000000000, , ,158.000000000000000, ,3.000000000000000,26.500000000000000,3147.000000000000000,416.000000000000000, ,26.399999999999999,1.500000000000000,12.800000000000001,59.299999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,2,-93.787216000000001,42.013603000000003,7.400000000000000,7.300000000000000,4.500000000000000,12.000000000000000, , ,162.000000000000000, ,4.000000000000000,33.000000000000000,6017.000000000000000,299.000000000000000, ,0.000000000000000,1.300000000000000,7.400000000000000,91.299999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,3,-93.787216000000001,42.014507999999999,5.600000000000000,6.300000000000000,4.100000000000000,16.000000000000000, , ,133.000000000000000, ,3.000000000000000,25.699999999999999,3005.000000000000000,404.000000000000000, ,27.300000000000001,1.300000000000000,12.900000000000000,58.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,4,-93.787216000000001,42.015413000000002,6.300000000000000,6.800000000000000,3.900000000000000,17.000000000000000, , ,148.000000000000000, ,3.000000000000000,25.199999999999999,3673.000000000000000,546.000000000000000, ,7.900000000000000,1.500000000000000,17.699999999999999,72.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,5,-93.788432000000000,42.015413000000002,5.700000000000000,6.400000000000000,4.100000000000000,37.000000000000000, , ,211.000000000000000, ,4.000000000000000,24.600000000000001,3035.000000000000000,354.000000000000000, ,24.399999999999999,2.200000000000000,11.800000000000001,61.600000000000001, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,6,-93.789648000000000,42.015413000000002,6.000000000000000,6.700000000000000,3.400000000000000,9.000000000000000, , ,150.000000000000000, ,4.000000000000000,20.300000000000001,2736.000000000000000,394.000000000000000, ,14.800000000000001,1.900000000000000,15.900000000000000,67.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,7,-93.790863999999999,42.015413000000002,5.800000000000000,6.700000000000000,3.200000000000000,8.000000000000000, , ,129.000000000000000, ,2.000000000000000,18.399999999999999,2455.000000000000000,344.000000000000000, ,16.300000000000001,1.800000000000000,15.300000000000001,66.599999999999994, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,8,-93.789648000000000,42.014507999999999,6.000000000000000,6.500000000000000,4.300000000000000,12.000000000000000, , ,137.000000000000000, ,2.000000000000000,25.500000000000000,3237.000000000000000,487.000000000000000, ,19.600000000000001,1.400000000000000,15.600000000000000,63.399999999999999, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,9,-93.788432000000000,42.014507999999999,5.800000000000000,6.400000000000000,4.400000000000000,21.000000000000000, , ,172.000000000000000, ,2.000000000000000,25.600000000000001,3110.000000000000000,436.000000000000000, ,23.500000000000000,1.700000000000000,14.000000000000000,60.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,A-391180,11-20-2024,10,-93.788432000000000,42.013603000000003,6.300000000000000,6.800000000000000,4.500000000000000,15.000000000000000, , ,176.000000000000000, ,4.000000000000000,24.699999999999999,3588.000000000000000,520.000000000000000, ,8.100000000000000,1.800000000000000,17.300000000000001,72.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,1,-93.787167999999994,42.011468999999998,5.500000000000000,6.400000000000000,3.900000000000000,104.000000000000000, , ,255.000000000000000, ,4.000000000000000,21.199999999999999,2466.000000000000000,274.000000000000000, ,28.300000000000001,3.100000000000000,10.600000000000000,58.100000000000001, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,2,-93.788016999999996,42.012079000000000,5.600000000000000,6.400000000000000,4.100000000000000,33.000000000000000, , ,183.000000000000000, ,7.000000000000000,24.000000000000000,2866.000000000000000,385.000000000000000, ,25.000000000000000,2.000000000000000,13.199999999999999,59.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,3,-93.788865999999999,42.012689000000002,5.800000000000000,6.600000000000000,4.300000000000000,31.000000000000000, , ,165.000000000000000, ,4.000000000000000,24.500000000000000,3273.000000000000000,457.000000000000000, ,16.300000000000001,1.700000000000000,15.300000000000001,66.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,4,-93.789715000000001,42.013299000000004,5.600000000000000,6.500000000000000,2.900000000000000,23.000000000000000, , ,164.000000000000000, ,4.000000000000000,16.699999999999999,1872.000000000000000,239.000000000000000, ,29.899999999999999,2.500000000000000,11.699999999999999,55.899999999999999, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,5,-93.790616999999997,42.013835000000000,6.100000000000000,6.800000000000000,2.700000000000000,17.000000000000000, , ,160.000000000000000, ,4.000000000000000,15.199999999999999,2074.000000000000000,291.000000000000000, ,13.199999999999999,2.700000000000000,15.699999999999999,68.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,6,-93.791411999999994,42.014519999999997,6.300000000000000,6.800000000000000,3.900000000000000,28.000000000000000, , ,168.000000000000000, ,6.000000000000000,22.000000000000000,3323.000000000000000,365.000000000000000, ,9.100000000000000,2.000000000000000,13.600000000000000,75.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,7,-93.792260999999996,42.015129999999999,5.700000000000000,6.400000000000000,3.300000000000000,30.000000000000000, , ,170.000000000000000, ,4.000000000000000,21.199999999999999,2557.000000000000000,247.000000000000000, ,28.199999999999999,2.100000000000000,9.500000000000000,60.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,B-391186,11-20-2024,8,-93.792959999999994,42.015625000000000,5.500000000000000,6.400000000000000,3.500000000000000,28.000000000000000, , ,158.000000000000000, ,6.000000000000000,22.000000000000000,2654.000000000000000,284.000000000000000, ,27.300000000000001,1.800000000000000,10.600000000000000,60.299999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,1,-93.786715999999998,42.009779000000002,5.700000000000000,6.500000000000000,3.400000000000000,25.000000000000000, , ,190.000000000000000, ,4.000000000000000,18.899999999999999,2235.000000000000000,275.000000000000000, ,26.399999999999999,2.600000000000000,11.900000000000000,59.100000000000001, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,2,-93.787270000000007,42.010176999999999,6.000000000000000,6.700000000000000,3.400000000000000,24.000000000000000, , ,181.000000000000000, ,5.000000000000000,18.500000000000000,2477.000000000000000,327.000000000000000, ,16.199999999999999,2.500000000000000,14.500000000000000,66.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,3,-93.787824999999998,42.010576000000000,6.000000000000000,6.800000000000000,2.500000000000000,17.000000000000000, , ,162.000000000000000, ,3.000000000000000,13.699999999999999,1817.000000000000000,265.000000000000000, ,14.600000000000000,3.000000000000000,15.900000000000000,66.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,4,-93.788379000000006,42.010973999999997,5.700000000000000,6.600000000000000,2.800000000000000,27.000000000000000, , ,211.000000000000000, ,2.000000000000000,14.500000000000000,1699.000000000000000,176.000000000000000, ,27.600000000000001,3.700000000000000,10.000000000000000,58.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,5,-93.788933000000000,42.011372999999999,5.400000000000000,6.400000000000000,2.900000000000000,18.000000000000000, , ,194.000000000000000, ,5.000000000000000,17.000000000000000,1744.000000000000000,215.000000000000000, ,35.299999999999997,2.900000000000000,10.400000000000000,51.399999999999999, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,6,-93.789486999999994,42.011771000000003,5.800000000000000,6.700000000000000,2.600000000000000,16.000000000000000, , ,159.000000000000000, ,3.000000000000000,17.199999999999999,2242.000000000000000,314.000000000000000, ,17.500000000000000,2.400000000000000,15.000000000000000,65.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,7,-93.790041000000002,42.012169000000000,6.200000000000000,6.700000000000000,3.300000000000000,22.000000000000000, , ,202.000000000000000, ,2.000000000000000,18.199999999999999,2409.000000000000000,324.000000000000000, ,16.500000000000000,2.800000000000000,14.600000000000000,66.099999999999994, , , , , , 
ISU RESEARCH FARMS,BURKEY,C1-391189,11-20-2024,8,-93.790594999999996,42.012568000000002,5.600000000000000,6.500000000000000,2.600000000000000,21.000000000000000, , ,190.000000000000000, ,3.000000000000000,17.100000000000001,1950.000000000000000,230.000000000000000, ,29.199999999999999,2.800000000000000,11.000000000000000,56.899999999999999, , , , , , 
ISU RESEARCH FARMS,BURKEY,C2-391190,11-20-2024,1,-93.794441000000006,42.015324000000000,5.500000000000000,6.600000000000000,2.700000000000000,17.000000000000000, , ,239.000000000000000, ,3.000000000000000,15.199999999999999,1780.000000000000000,209.000000000000000, ,26.300000000000001,4.000000000000000,11.300000000000001,58.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,C2-391190,11-20-2024,2,-93.793851000000004,42.014915000000002,5.600000000000000,6.600000000000000,2.500000000000000,18.000000000000000, , ,218.000000000000000, ,3.000000000000000,14.699999999999999,1662.000000000000000,219.000000000000000, ,27.300000000000001,3.800000000000000,12.199999999999999,56.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,C2-391190,11-20-2024,3,-93.793261000000001,42.014505000000000,6.900000000000000,7.200000000000000,2.200000000000000,6.000000000000000, , ,164.000000000000000, ,5.000000000000000,16.899999999999999,2631.000000000000000,400.000000000000000, ,0.000000000000000,2.500000000000000,19.500000000000000,78.099999999999994, , , , , , 
ISU RESEARCH FARMS,BURKEY,C2-391190,11-20-2024,4,-93.792670999999999,42.014096000000002,5.900000000000000,6.800000000000000,2.600000000000000,12.000000000000000, , ,219.000000000000000, ,2.000000000000000,14.800000000000001,1981.000000000000000,284.000000000000000, ,13.500000000000000,3.800000000000000,15.699999999999999,67.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,C2-391190,11-20-2024,5,-93.792080999999996,42.013686000000000,5.900000000000000,6.700000000000000,2.600000000000000,13.000000000000000, , ,165.000000000000000, ,3.000000000000000,14.600000000000000,1856.000000000000000,234.000000000000000, ,20.500000000000000,2.900000000000000,13.100000000000000,63.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,1,-93.795409000000006,42.015247000000002,6.200000000000000,6.700000000000000,2.700000000000000,10.000000000000000, , ,162.000000000000000, ,5.000000000000000,16.100000000000001,2051.000000000000000,295.000000000000000, ,18.600000000000001,2.600000000000000,15.000000000000000,63.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,2,-93.795383999999999,42.014178999999999,6.200000000000000,6.700000000000000,3.100000000000000,7.000000000000000, , ,118.000000000000000, ,3.000000000000000,17.600000000000001,2328.000000000000000,330.000000000000000, ,17.000000000000000,1.700000000000000,15.300000000000001,66.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,3,-93.795359000000005,42.013112000000000,7.200000000000000,7.200000000000000,5.300000000000000,14.000000000000000, , ,185.000000000000000, ,5.000000000000000,26.399999999999999,4195.000000000000000,602.000000000000000, ,0.000000000000000,1.800000000000000,18.699999999999999,79.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,4,-93.795333999999997,42.012045000000001,7.400000000000000,7.300000000000000,6.500000000000000,12.000000000000000, , ,150.000000000000000, ,2.000000000000000,44.399999999999999,8247.000000000000000,344.000000000000000, ,0.000000000000000,0.900000000000000,6.300000000000000,92.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,5,-93.794371999999996,42.012056999999999,7.400000000000000,7.300000000000000,6.100000000000000,15.000000000000000, , ,178.000000000000000, ,4.000000000000000,33.799999999999997,5966.000000000000000,429.000000000000000, ,0.000000000000000,1.400000000000000,10.400000000000000,88.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,6,-93.794397000000004,42.013123999999998,7.400000000000000,7.300000000000000,6.900000000000000,26.000000000000000, , ,152.000000000000000, ,5.000000000000000,46.799999999999997,8813.000000000000000,282.000000000000000, ,0.000000000000000,0.800000000000000,4.900000000000000,94.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,D-391192,11-20-2024,7,-93.794421999999997,42.014192000000001,6.300000000000000,6.900000000000000,3.100000000000000,4.000000000000000, , ,94.000000000000000, ,3.000000000000000,17.399999999999999,2774.000000000000000,279.000000000000000, ,5.700000000000000,1.400000000000000,13.100000000000000,79.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,1,-93.795552000000001,42.009157000000002,7.000000000000000,7.100000000000000,3.300000000000000,18.000000000000000, , ,159.000000000000000, ,4.000000000000000,19.500000000000000,3168.000000000000000,393.000000000000000, ,0.000000000000000,2.100000000000000,16.500000000000000,81.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,2,-93.795618000000005,42.010012000000003,6.800000000000000,7.100000000000000,3.000000000000000,26.000000000000000, , ,154.000000000000000, ,6.000000000000000,17.399999999999999,2857.000000000000000,334.000000000000000, ,0.000000000000000,2.300000000000000,15.699999999999999,82.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,3,-93.795589000000007,42.010736999999999,6.500000000000000,7.000000000000000,3.400000000000000,22.000000000000000, , ,141.000000000000000, ,5.000000000000000,19.600000000000001,3225.000000000000000,383.000000000000000, ,0.000000000000000,1.800000000000000,16.000000000000000,82.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,4,-93.795073000000002,42.010744000000003,7.000000000000000,7.100000000000000,4.700000000000000,21.000000000000000, , ,169.000000000000000, ,6.000000000000000,27.100000000000001,4556.000000000000000,473.000000000000000, ,0.000000000000000,1.600000000000000,14.300000000000001,84.099999999999994, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,5,-93.795055000000005,42.009954000000000,6.600000000000000,7.000000000000000,3.100000000000000,19.000000000000000, , ,142.000000000000000, ,3.000000000000000,16.699999999999999,2735.000000000000000,325.000000000000000, ,0.000000000000000,2.200000000000000,15.900000000000000,81.900000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,E1-391197,11-20-2024,6,-93.795035999999996,42.009163999999998,6.600000000000000,7.100000000000000,2.900000000000000,16.000000000000000, , ,140.000000000000000, ,4.000000000000000,16.100000000000001,2617.000000000000000,321.000000000000000, ,0.000000000000000,2.200000000000000,16.399999999999999,81.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,E2-391202,11-20-2024,1,-93.792719000000005,42.009214000000000,6.200000000000000,6.800000000000000,2.700000000000000,5.000000000000000, , ,126.000000000000000, ,3.000000000000000,15.699999999999999,2213.000000000000000,287.000000000000000, ,12.699999999999999,2.100000000000000,14.900000000000000,70.299999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,E2-391202,11-20-2024,2,-93.794116000000002,42.009214000000000,6.100000000000000,6.700000000000000,3.000000000000000,14.000000000000000, , ,148.000000000000000, ,4.000000000000000,17.000000000000000,2262.000000000000000,284.000000000000000, ,17.600000000000001,2.200000000000000,13.699999999999999,66.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,E2-391202,11-20-2024,3,-93.794116000000002,42.010010999999999,6.200000000000000,6.700000000000000,5.000000000000000,18.000000000000000, , ,162.000000000000000, ,5.000000000000000,23.899999999999999,3360.000000000000000,454.000000000000000, ,12.500000000000000,1.700000000000000,15.500000000000000,70.200000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,E2-391202,11-20-2024,4,-93.794116000000002,42.010807999999997,7.500000000000000,7.300000000000000,5.900000000000000,18.000000000000000, , ,158.000000000000000, ,5.000000000000000,38.500000000000000,7126.000000000000000,301.000000000000000, ,0.000000000000000,1.100000000000000,6.400000000000000,92.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,F2-391203,11-20-2024,1,-93.788516000000001,42.010179999999998,5.900000000000000,6.700000000000000,3.200000000000000,26.000000000000000, , ,128.000000000000000, ,10.000000000000000,17.600000000000001,2378.000000000000000,289.000000000000000, ,17.100000000000001,1.900000000000000,13.500000000000000,67.599999999999994, , , , , , 
ISU RESEARCH FARMS,BURKEY,F2-391203,11-20-2024,2,-93.788888000000000,42.009740000000001,5.900000000000000,6.600000000000000,2.800000000000000,37.000000000000000, , ,158.000000000000000, ,4.000000000000000,16.800000000000001,2049.000000000000000,258.000000000000000, ,23.899999999999999,2.400000000000000,12.600000000000000,61.100000000000001, , , , , , 
ISU RESEARCH FARMS,BURKEY,F2-391203,11-20-2024,3,-93.788003000000003,42.009703000000002,5.600000000000000,6.400000000000000,3.100000000000000,12.000000000000000, , ,127.000000000000000, ,2.000000000000000,17.699999999999999,1841.000000000000000,263.000000000000000, ,33.899999999999999,1.800000000000000,12.199999999999999,52.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,1,-93.793701999999996,42.013677000000001,5.800000000000000,6.700000000000000,3.700000000000000,10.000000000000000, , ,130.000000000000000, ,3.000000000000000,18.100000000000001,2397.000000000000000,345.000000000000000, ,16.500000000000000,1.800000000000000,15.600000000000000,66.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,2,-93.793293000000006,42.013354999999997,6.000000000000000,6.700000000000000,4.400000000000000,8.000000000000000, , ,140.000000000000000, ,2.000000000000000,23.000000000000000,3213.000000000000000,439.000000000000000, ,13.000000000000000,1.600000000000000,15.600000000000000,69.799999999999997, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,3,-93.792934000000002,42.013103000000001,6.300000000000000,6.700000000000000,5.300000000000000,8.000000000000000, , ,127.000000000000000, ,3.000000000000000,26.800000000000001,3882.000000000000000,499.000000000000000, ,11.199999999999999,1.200000000000000,15.199999999999999,72.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,4,-93.792511000000005,42.012797999999997,7.100000000000000,7.200000000000000,6.100000000000000,23.000000000000000, , ,149.000000000000000, ,7.000000000000000,33.299999999999997,5831.000000000000000,465.000000000000000, ,0.000000000000000,1.100000000000000,11.400000000000000,87.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,5,-93.792086999999995,42.012493999999997,5.700000000000000,6.500000000000000,5.300000000000000,8.000000000000000, , ,101.000000000000000, ,6.000000000000000,28.500000000000000,3972.000000000000000,410.000000000000000, ,17.600000000000001,0.900000000000000,11.800000000000001,69.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,6,-93.791605000000004,42.012138000000000,6.800000000000000,7.000000000000000,5.900000000000000,11.000000000000000, , ,147.000000000000000, ,5.000000000000000,28.300000000000001,4833.000000000000000,454.000000000000000, ,0.000000000000000,1.300000000000000,13.199999999999999,85.500000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,7,-93.791239000000004,42.011884000000002,5.700000000000000,6.600000000000000,4.100000000000000,23.000000000000000, , ,138.000000000000000, ,2.000000000000000,24.500000000000000,3233.000000000000000,485.000000000000000, ,16.300000000000001,1.400000000000000,16.199999999999999,66.000000000000000, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,8,-93.790816000000007,42.011580000000002,5.800000000000000,6.700000000000000,4.000000000000000,7.000000000000000, , ,126.000000000000000, ,3.000000000000000,22.199999999999999,3082.000000000000000,424.000000000000000, ,13.500000000000000,1.500000000000000,15.600000000000000,69.400000000000006, , , , , , 
ISU RESEARCH FARMS,BURKEY,G-391205,11-20-2024,9,-93.790391999999997,42.011274999999998,5.800000000000000,6.700000000000000,3.900000000000000,14.000000000000000, , ,160.000000000000000, ,5.000000000000000,20.300000000000001,2749.000000000000000,385.000000000000000, ,14.800000000000001,2.000000000000000,15.500000000000000,67.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,K-391212,11-20-2024,1,-93.790773999999999,42.009824999999999,5.600000000000000,6.600000000000000,2.900000000000000,11.000000000000000, , ,190.000000000000000, ,3.000000000000000,16.800000000000001,2055.000000000000000,252.000000000000000, ,23.800000000000001,2.900000000000000,12.300000000000001,61.100000000000001, , , , , , 
ISU RESEARCH FARMS,BURKEY,K-391212,11-20-2024,2,-93.791934999999995,42.010342999999999,7.500000000000000,7.300000000000000,6.600000000000000,19.000000000000000, , ,222.000000000000000, ,2.000000000000000,67.299999999999997,12720.000000000000000,387.000000000000000, ,0.000000000000000,0.800000000000000,4.700000000000000,94.400000000000006, , , , , , 
